agent_0,agent_1,agent_2,agent_3
4.097041950955941,4.097041950955941,4.097041950955941,2.624590177893107
3.1665355845673924,3.1665355845673924,3.1665355845673924,3.1665355845673924
1.7459099020363311,1.7459099020363311,1.7459099020363311,1.7459099020363311
2.0287933253705193,2.0287933253705193,2.0287933253705193,2.0287933253705193
1.6811411935352474,1.6811411935352474,1.6811411935352474,1.6811411935352474
1.3851979950793787,1.6089175553851114,1.6089175553851114,1.6089175553851114
5.139192671347329,5.139192671347329,2.9122737740643285,5.139192671347329
2.650288372991614,2.650288372991614,2.650288372991614,2.650288372991614
3.7404411100331743,3.7404411100331743,3.7404411100331743,3.7404411100331743
1.2579623156780988,1.2579623156780988,1.2579623156780988,1.2579623156780988
2.25351967323041,2.25351967323041,2.25351967323041,0.76300719582546
3.312757871339787,3.312757871339787,3.312757871339787,3.312757871339787
2.6202599456340208,2.6202599456340208,2.6202599456340208,2.5605406596126135
2.4486450767081998,2.987810759517514,2.987810759517514,2.987810759517514
3.230872415801997,3.230872415801997,3.230872415801997,0.1701385676767173
1.4904641563050345,1.4904641563050345,1.4904641563050345,1.4904641563050345
2.691666642325918,2.691666642325918,2.691666642325918,2.6532565673033344
2.976647756186736,2.976647756186736,2.976647756186736,0.883002834636863
3.704616802213871,1.0815669175933933,3.704616802213871,3.704616802213871
2.7689110309125065,2.7689110309125065,2.7689110309125065,2.7689110309125065
5.118846626459778,5.118846626459778,5.118846626459778,5.118846626459778
4.302517726912829,4.302517726912829,4.302517726912829,4.302517726912829
3.683406706498615,3.683406706498615,3.683406706498615,3.683406706498615
2.044949497688682,2.044949497688682,0.15330820367487263,2.044949497688682
3.3373553058768026,3.41144609566771,3.3373553058768026,3.3373553058768026
3.4647161195901885,3.4647161195901885,3.4647161195901885,3.4647161195901885
1.0737002153944453,1.0737002153944453,1.0737002153944453,1.0737002153944453
2.9341774857499696,2.4145093108263,2.9341774857499696,2.9341774857499696
5.010731498213046,5.010731498213046,5.010731498213046,5.010731498213046
4.066452155175445,4.066452155175445,4.066452155175445,4.066452155175445
1.1091784027611138,1.1091784027611138,1.1091784027611138,1.1091784027611138
1.4884254468060478,1.4884254468060478,1.4884254468060478,1.4884254468060478
2.6760291650610863,2.6760291650610863,2.6760291650610863,2.6760291650610863
2.886984074850798,2.886984074850798,2.886984074850798,2.886984074850798
-0.013526606302916022,-0.013526606302916022,-0.013526606302916022,-0.013526606302916022
4.083154069048338,4.083154069048338,4.083154069048338,4.083154069048338
2.8413677824100327,2.8413677824100327,2.263324225620271,2.8413677824100327
2.79162343531934,2.79162343531934,2.79162343531934,2.79162343531934
3.8719180630000922,3.8719180630000922,3.8719180630000922,3.8719180630000922
2.5651995560807457,2.5651995560807457,2.5651995560807457,2.5651995560807457
3.861740619587678,3.861740619587678,3.861740619587678,3.861740619587678
0.5569386927230213,0.5569386927230213,0.5569386927230213,0.5569386927230213
1.4872024487361137,1.4872024487361137,1.4872024487361137,1.4872024487361137
2.528442321875307,2.528442321875307,2.528442321875307,2.528442321875307
1.5097831160091215,1.5097831160091215,1.5097831160091215,1.5097831160091215
1.8548150656297908,1.8548150656297908,1.8548150656297908,1.8548150656297908
2.22994834106163,2.22994834106163,2.22994834106163,2.22994834106163
2.2317082584647316,2.2317082584647316,2.2317082584647316,2.2317082584647316
3.2664599552833042,3.2664599552833042,3.2664599552833042,3.2664599552833042
0.9094787182253752,0.9094787182253752,0.9094787182253752,0.9094787182253752
